"user_id","status_id","created_at","screen_name","date"
"180392548",1501592449310990080,"2022-03-09 16:15:12","hernanberisso","2022-03-11"
"180536299",1502287595165959936,"2022-03-11 14:17:28","martinezdolom","2022-03-11"
"18143118",1502066657971340032,"2022-03-10 23:39:32","proargentina","2022-03-11"
"182925466",1502349060531170048,"2022-03-11 18:21:42","FilmusDaniel","2022-03-11"
"18466094",1502259419609850112,"2022-03-11 12:25:30","juliocobos","2022-03-11"
"185076776",1501900219822259968,"2022-03-10 12:38:11","Carli_Bianco","2022-03-11"
"1864835456",1502340239871800064,"2022-03-11 17:46:39","WolffWaldo","2022-03-11"
"187354449",1501573337679539968,"2022-03-09 14:59:16","herrerayflia","2022-03-11"
"187566169",1502405288183439872,"2022-03-11 22:05:08","EdgardoKueider","2022-03-11"
"188159659",1502339664421690112,"2022-03-11 17:44:22","BlancaOsunaOK","2022-03-11"
"188998649",1502085655966400000,"2022-03-11 00:55:02","cristiangirard","2022-03-11"
"189980904",1502347969424760064,"2022-03-11 18:17:22","mpcasaretto","2022-03-11"
"19029918",1502380131188359936,"2022-03-11 20:25:10","CarlosHeller","2022-03-11"
"1911186721",1502266797751510016,"2022-03-11 12:54:50","mirabellarob","2022-03-11"
"191209101",1501205302938690048,"2022-03-08 14:36:49","RodolfoDonofrio","2022-03-11"
"196340158",1494317435033299968,"2022-02-17 14:26:54","JulioDeVido","2022-03-11"
"196362385",1502284968789169920,"2022-03-11 14:07:02","MDSNacion","2022-03-11"
"19722366",1502009007816519936,"2022-03-10 19:50:28","joseluisgioja","2022-03-11"
"198756401",1449461758029149952,"2021-10-16 19:46:27","nilda_garre","2022-03-11"
"198883031",1502409944267689984,"2022-03-11 22:23:38","rodotailhade","2022-03-11"
"199939113",1502409991512379904,"2022-03-11 22:23:50","enriquezjorge","2022-03-11"
"200859218",1502310585358240000,"2022-03-11 15:48:49","GennusoG","2022-03-11"
"201825904",1502302458936270080,"2022-03-11 15:16:32","JuanmaLopezAR","2022-03-11"
"201888748",1502289608666579968,"2022-03-11 14:25:28","Titostefani","2022-03-11"
"201924584",1502359753036600064,"2022-03-11 19:04:12","Beatriz_AvilaOK","2022-03-11"
"203147154",1501987655071980032,"2022-03-10 18:25:37","josenunezjurado","2022-03-11"
"205380227",1502116706893939968,"2022-03-11 02:58:25","magdysierra","2022-03-11"
"206747178",1502216218308009984,"2022-03-11 09:33:50","luispastori","2022-03-11"
"208254390",1501380686720260096,"2022-03-09 02:13:44","SenadoraBlas","2022-03-11"
"208612518",1501995801127569920,"2022-03-10 18:57:59","GZamoraSDE","2022-03-11"
"208668981",1502357223326030080,"2022-03-11 18:54:09","DomingoAmayaOk","2022-03-11"
"208700008",1501307953063859968,"2022-03-08 21:24:43","hperezaraujo","2022-03-11"
"208776673",1491538089608719872,"2022-02-09 22:22:46","omarchafifelix","2022-03-11"
"210125808",19734617217044500,"2010-12-28 12:41:14","gcaselles","2022-03-11"
"210901261",1501965808641139968,"2022-03-10 16:58:48","RobiBaradel","2022-03-11"
"211132363",1501963512654050048,"2022-03-10 16:49:41","bazzemiguel","2022-03-11"
"213156391",1502104159218200064,"2022-03-11 02:08:33","GracielaCamano","2022-03-11"
"214217174",1502343482949740032,"2022-03-11 17:59:33","EnriqueeEstevez","2022-03-11"
"217169311",1499140303449730048,"2022-03-02 21:51:15","gsandleris","2022-03-11"
"2192397067",1501629009179909888,"2022-03-09 18:40:29","FrenteRenovador","2022-03-11"
"2204038493",1502370443134739968,"2022-03-11 19:46:40","AldoAdolfoLeiva","2022-03-11"
"220445205",1501588193598220032,"2022-03-09 15:58:18","albertoasseff","2022-03-11"
"222124298",1502321761731460096,"2022-03-11 16:33:14","PabloCarroOk","2022-03-11"
"226366039",1502377638870070016,"2022-03-11 20:15:16","Weretilneck","2022-03-11"
"226552041",1502400877352610048,"2022-03-11 21:47:37","pilattivergara","2022-03-11"
"229457613",1502257433389029888,"2022-03-11 12:17:37","ginesggarcia","2022-03-11"
"231239794",1502083509275569920,"2022-03-11 00:46:30","dinarezi","2022-03-11"
"2333002839",1502026339976570112,"2022-03-10 20:59:20","patriciamounier","2022-03-11"
"233577586",1496912617666980096,"2022-02-24 18:19:14","joselriccardo","2022-03-11"
"234441059",1385682354174299904,"2021-04-23 19:49:52","mariomeoni","2022-03-11"
"2353385744",1502420008634360064,"2022-03-11 23:03:38","OscarParrilli","2022-03-11"
"236458875",1502275648949270016,"2022-03-11 13:30:00","EliGAlcorta","2022-03-11"
"23677018",1502348841479069952,"2022-03-11 18:20:50","lauritalonso","2022-03-11"
"2373627522",1502332312347889920,"2022-03-11 17:15:09","LuciaCorpacci","2022-03-11"
"2387764495",1502346781991920128,"2022-03-11 18:12:39","PaulaPenacca","2022-03-11"
"2415876295",1502158685212069888,"2022-03-11 05:45:13","mabyburgos","2022-03-11"
"242461059",1502019947202970112,"2022-03-10 20:33:56","Lipovetzky","2022-03-11"
"2456562907",1502405608712069888,"2022-03-11 22:06:25","ManziRubenOk","2022-03-11"
"247047815",1502272338020029952,"2022-03-11 13:16:50","fsuarezlastra","2022-03-11"
"2471404538",1453753452249550080,"2021-10-28 16:00:07","Oacastillo","2022-03-11"
"247540617",1501270534360679936,"2022-03-08 18:56:02","trottanico","2022-03-11"
